antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'age(17.951, 34.333)'})",frozenset({'mortgage_NO'}),0.31833333333333336,0.6516666666666666,0.21333333333333335,0.6701570680628273,1.0283740174877145,0.00588611111111112,1.0560582010582014
"frozenset({'age(17.951, 34.333)'})",frozenset({'Married_YES'}),0.31833333333333336,0.66,0.21333333333333335,0.6701570680628273,1.0153894970648898,0.0032333333333333103,1.0307936507936508
frozenset({'MALE'}),frozenset({'Married_YES'}),0.5,0.66,0.335,0.67,1.0151515151515151,0.0050000000000000044,1.0303030303030303
"frozenset({'save_act_ YES', 'FEMALE'})",frozenset({'mortgage_NO'}),0.3433333333333333,0.6516666666666666,0.23,0.6699029126213593,1.0279840091376358,0.006261111111111134,1.0552450980392158
"frozenset({'save_act_ YES', 'mortgage_NO', 'current_act_ YES'})",frozenset({'Married_YES'}),0.35333333333333333,0.66,0.23666666666666666,0.6698113207547169,1.0148656375071468,0.0034666666666666457,1.0297142857142856
"frozenset({'income(4956.094, 24386.173)', 'current_act_ YES'})",frozenset({'Married_YES'}),0.35833333333333334,0.66,0.24,0.6697674418604651,1.014799154334038,0.0034999999999999754,1.0295774647887324
frozenset({'save_act_ YES'}),frozenset({'Married_YES'}),0.69,0.66,0.46166666666666667,0.6690821256038648,1.0137607963694921,0.006266666666666698,1.0274452554744526
"frozenset({'mortgage_NO', 'Married_YES', 'current_act_ YES'})",frozenset({'children(0_1)'}),0.33166666666666667,0.6633333333333333,0.22166666666666668,0.6683417085427136,1.0075503143860003,0.0016611111111111132,1.01510101010101
frozenset({'mortgage_NO'}),frozenset({'Married_YES'}),0.6516666666666666,0.66,0.435,0.6675191815856778,1.011392699372239,0.0049000000000000155,1.0226153846153847
frozenset({'MALE'}),frozenset({'children(0_1)'}),0.5,0.6633333333333333,0.3333333333333333,0.6666666666666666,1.0050251256281406,0.0016666666666666496,1.0099999999999998
"frozenset({'current_act_ YES', 'FEMALE'})",frozenset({'children(0_1)'}),0.38333333333333336,0.6633333333333333,0.255,0.6652173913043478,1.0028402883985141,0.0007222222222222352,1.0056277056277054
"frozenset({'income(4956.094, 24386.173)', 'current_act_ YES'})",frozenset({'children(0_1)'}),0.35833333333333334,0.6633333333333333,0.23833333333333334,0.6651162790697674,1.0026878578941218,0.0006388888888888833,1.005324074074074
"frozenset({'income(4956.094, 24386.173)', 'current_act_ YES'})",frozenset({'mortgage_NO'}),0.35833333333333334,0.6516666666666666,0.23833333333333334,0.6651162790697674,1.020638791411408,0.0048194444444444595,1.0401620370370372
"frozenset({'save_act_ YES', 'FEMALE'})",frozenset({'Married_YES'}),0.3433333333333333,0.66,0.22833333333333333,0.6650485436893204,1.0076493086201823,0.0017333333333333367,1.0150724637681159
"frozenset({'Car_NO', 'mortgage_NO'})",frozenset({'children(0_1)'}),0.3283333333333333,0.6633333333333333,0.21833333333333332,0.6649746192893401,1.0024743004361911,0.0005388888888888943,1.00489898989899
"frozenset({'Car_YES', 'Married_YES'})",frozenset({'children(0_1)'}),0.3233333333333333,0.6633333333333333,0.215,0.6649484536082475,1.0024348546858002,0.0005222222222222295,1.004820512820513
"frozenset({'save_act_ YES', 'current_act_ YES'})",frozenset({'mortgage_NO'}),0.5316666666666666,0.6516666666666666,0.35333333333333333,0.664576802507837,1.0198109501399035,0.006863888888888947,1.038489096573209
frozenset({'Car_NO'}),frozenset({'Married_YES'}),0.5066666666666667,0.66,0.33666666666666667,0.6644736842105262,1.006778309409888,0.002266666666666639,1.013333333333333
"frozenset({'save_act_ YES', 'Married_YES'})",frozenset({'mortgage_NO'}),0.46166666666666667,0.6516666666666666,0.30666666666666664,0.6642599277978338,1.0193246973879804,0.005813888888888896,1.0375089605734764
"frozenset({'save_act_ YES', 'Married_YES'})",frozenset({'children(0_1)'}),0.46166666666666667,0.6633333333333333,0.30666666666666664,0.6642599277978338,1.0013968760771363,0.00042777777777774917,1.002759856630824
frozenset({'pep_YES'}),frozenset({'mortgage_NO'}),0.45666666666666667,0.6516666666666666,0.30333333333333334,0.6642335766423358,1.019284260832229,0.0057388888888889045,1.0374275362318846
"frozenset({'pep_YES', 'current_act_ YES'})",frozenset({'save_act_ YES'}),0.3516666666666667,0.69,0.23333333333333334,0.6635071090047393,0.96160450580397,-0.009316666666666668,0.9212676056338028
"frozenset({'INNER_CITY', 'current_act_ YES'})",frozenset({'save_act_ YES'}),0.3416666666666667,0.69,0.22666666666666666,0.6634146341463414,0.9614704842700601,-0.009083333333333332,0.9210144927536231
"frozenset({'INNER_CITY', 'current_act_ YES'})",frozenset({'Married_YES'}),0.3416666666666667,0.66,0.22666666666666666,0.6634146341463414,1.005173688100517,0.0011666666666666492,1.0101449275362315
"frozenset({'INNER_CITY', 'current_act_ YES'})",frozenset({'mortgage_NO'}),0.3416666666666667,0.6516666666666666,0.22666666666666666,0.6634146341463414,1.0180275715800635,0.0040138888888889,1.034903381642512
frozenset({'INNER_CITY'}),frozenset({'Married_YES'}),0.4483333333333333,0.66,0.2966666666666667,0.6617100371747213,1.0025909654162444,0.0007666666666666933,1.0050549450549453
frozenset({'current_act_ YES'}),frozenset({'mortgage_NO'}),0.7583333333333333,0.6516666666666666,0.5016666666666667,0.6615384615384616,1.0151485343301203,0.007486111111111193,1.029166666666667
"frozenset({'mortgage_NO', 'MALE'})",frozenset({'Married_YES'}),0.31,0.66,0.205,0.6612903225806451,1.0019550342130987,0.0003999999999999837,1.0038095238095237
"frozenset({'mortgage_NO', 'current_act_ YES'})",frozenset({'Married_YES'}),0.5016666666666667,0.66,0.33166666666666667,0.6611295681063123,1.0017114668277458,0.0005666666666666043,1.0033333333333332
frozenset({'FEMALE'}),frozenset({'children(0_1)'}),0.5,0.6633333333333333,0.33,0.66,0.9949748743718594,-0.0016666666666666496,0.9901960784313727
"frozenset({'current_act_ YES', 'children(0_1)'})",frozenset({'Married_YES'}),0.5,0.66,0.33,0.66,1.0,0.0,1.0
"frozenset({'Car_YES', 'mortgage_NO'})",frozenset({'Married_YES'}),0.3233333333333333,0.66,0.21333333333333335,0.6597938144329898,0.9996875976257421,-6.666666666663157e-05,0.9993939393939396
"frozenset({'Car_YES', 'Married_YES'})",frozenset({'mortgage_NO'}),0.3233333333333333,0.6516666666666666,0.21333333333333335,0.6597938144329898,1.0124713264956366,0.002627777777777812,1.0238888888888893
"frozenset({'income(4956.094, 24386.173)'})",frozenset({'mortgage_NO'}),0.475,0.6516666666666666,0.31333333333333335,0.6596491228070176,1.0122492933100016,0.0037916666666667487,1.023453608247423
frozenset({'current_act_ YES'}),frozenset({'children(0_1)'}),0.7583333333333333,0.6633333333333333,0.5,0.6593406593406593,0.9939808934783809,-0.0030277777777777404,0.9882795698924731
frozenset({'Married_YES'}),frozenset({'mortgage_NO'}),0.66,0.6516666666666666,0.435,0.6590909090909091,1.011392699372239,0.0049000000000000155,1.021777777777778
"frozenset({'mortgage_NO', 'Married_YES'})",frozenset({'children(0_1)'}),0.435,0.6633333333333333,0.2866666666666667,0.6590038314176245,0.9934731126898863,-0.0018833333333332924,0.9873033707865169
"frozenset({'Car_NO', 'save_act_ YES'})",frozenset({'children(0_1)'}),0.3416666666666667,0.6633333333333333,0.225,0.6585365853658537,0.9927687216570659,-0.0016388888888888842,0.985952380952381
"frozenset({'Car_NO', 'Married_YES'})",frozenset({'save_act_ YES'}),0.33666666666666667,0.69,0.22166666666666668,0.6584158415841584,0.9542258573683456,-0.0106333333333333,0.9075362318840582
"frozenset({'Car_NO', 'Married_YES'})",frozenset({'mortgage_NO'}),0.33666666666666667,0.6516666666666666,0.22166666666666668,0.6584158415841584,1.010356790154719,0.0022722222222222588,1.0197584541062805
"frozenset({'FEMALE', 'children(0_1)'})",frozenset({'mortgage_NO'}),0.33,0.6516666666666666,0.21666666666666667,0.6565656565656566,1.0075176315585523,0.001616666666666683,1.014264705882353
"frozenset({'income(4956.094, 24386.173)', 'Married_YES'})",frozenset({'pep_NO'}),0.325,0.5433333333333333,0.21333333333333335,0.6564102564102564,1.2081170363378952,0.036750000000000005,1.3291044776119403
"frozenset({'age(34.333, 50.667)'})",frozenset({'Married_YES'}),0.325,0.66,0.21333333333333335,0.6564102564102564,0.9945609945609946,-0.001166666666666677,0.9895522388059701
frozenset({'Car_YES'}),frozenset({'mortgage_NO'}),0.49333333333333335,0.6516666666666666,0.3233333333333333,0.6554054054054054,1.005737194995507,0.0018444444444444263,1.0108496732026144
frozenset({'Car_YES'}),frozenset({'Married_YES'}),0.49333333333333335,0.66,0.3233333333333333,0.6554054054054054,0.9930384930384929,-0.0022666666666666946,0.9866666666666665
"frozenset({'save_act_ YES', 'Married_YES', 'current_act_ YES'})",frozenset({'children(0_1)'}),0.3433333333333333,0.6633333333333333,0.225,0.6553398058252428,0.9879494560179539,-0.0027444444444444382,0.9768075117370894
"frozenset({'save_act_ YES', 'current_act_ YES', 'children(0_1)'})",frozenset({'Married_YES'}),0.3433333333333333,0.66,0.225,0.6553398058252428,0.9929390997352162,-0.0015999999999999903,0.9864788732394366
"frozenset({'mortgage_NO', 'Married_YES'})",frozenset({'pep_NO'}),0.435,0.5433333333333333,0.285,0.6551724137931034,1.205838798392215,0.04864999999999997,1.3243333333333331
"frozenset({'Car_NO', 'mortgage_NO'})",frozenset({'save_act_ YES'}),0.3283333333333333,0.69,0.215,0.6548223350253808,0.949017876848378,-0.011549999999999977,0.898088235294118
"frozenset({'age(50.667, 67.0)'})",frozenset({'Married_YES'}),0.3566666666666667,0.66,0.23333333333333334,0.6542056074766355,0.9912206173888416,-0.002066666666666689,0.9832432432432431
"frozenset({'MALE', 'current_act_ YES'})",frozenset({'children(0_1)'}),0.375,0.6633333333333333,0.245,0.6533333333333333,0.9849246231155778,-0.0037500000000000033,0.9711538461538461
"frozenset({'MALE', 'current_act_ YES'})",frozenset({'Married_YES'}),0.375,0.66,0.245,0.6533333333333333,0.9898989898989898,-0.0025000000000000022,0.9807692307692306
frozenset({'pep_YES'}),frozenset({'save_act_ YES'}),0.45666666666666667,0.69,0.29833333333333334,0.6532846715328468,0.9467893790331113,-0.016766666666666652,0.894105263157895
"frozenset({'Car_NO', 'children(0_1)'})",frozenset({'save_act_ YES'}),0.345,0.69,0.225,0.6521739130434784,0.9451795841209832,-0.01304999999999995,0.8912500000000004
frozenset({'save_act_ YES'}),frozenset({'mortgage_NO'}),0.69,0.6516666666666666,0.45,0.6521739130434784,1.0007783831869235,0.0003500000000000725,1.0014583333333338
"frozenset({'save_act_ YES', 'mortgage_NO', 'Married_YES'})",frozenset({'pep_NO'}),0.30666666666666664,0.5433333333333333,0.2,0.6521739130434784,1.2003200853560951,0.03337777777777781,1.3129166666666672
"frozenset({'Married_YES', 'FEMALE'})",frozenset({'pep_NO'}),0.325,0.5433333333333333,0.21166666666666667,0.6512820512820513,1.1986786219915055,0.03508333333333333,1.3095588235294118
frozenset({'INNER_CITY'}),frozenset({'mortgage_NO'}),0.4483333333333333,0.6516666666666666,0.2916666666666667,0.650557620817844,0.9982981393624205,-0.000497222222222149,0.9968262411347522
frozenset({'save_act_ NO'}),frozenset({'mortgage_NO'}),0.31,0.6516666666666666,0.20166666666666666,0.6505376344086021,0.9982674696807194,-0.0003499999999999892,0.9967692307692309
"frozenset({'save_act_ YES', 'current_act_ YES', 'children(0_1)'})",frozenset({'mortgage_NO'}),0.3433333333333333,0.6516666666666666,0.22333333333333333,0.6504854368932039,0.9981873711916174,-0.0004055555555555479,0.9966203703703707
"frozenset({'save_act_ YES', 'FEMALE'})",frozenset({'children(0_1)'}),0.3433333333333333,0.6633333333333333,0.22333333333333333,0.6504854368932039,0.9806313118993024,-0.004411111111111116,0.9632407407407408
frozenset({'FEMALE'}),frozenset({'Married_YES'}),0.5,0.66,0.325,0.65,0.9848484848484849,-0.0050000000000000044,0.9714285714285714
"frozenset({'Car_YES', 'current_act_ YES'})",frozenset({'mortgage_NO'}),0.36666666666666664,0.6516666666666666,0.23833333333333334,0.65,0.9974424552429668,-0.0006111111111110623,0.9952380952380955
frozenset({'save_act_ YES'}),frozenset({'children(0_1)'}),0.69,0.6633333333333333,0.4483333333333333,0.6497584541062802,0.9795353579491661,-0.009366666666666634,0.9612413793103448
"frozenset({'save_act_ YES', 'MALE'})",frozenset({'children(0_1)'}),0.3466666666666667,0.6633333333333333,0.225,0.6490384615384616,0.9784499420177812,-0.004955555555555546,0.9592694063926941
"frozenset({'Car_NO', 'save_act_ YES'})",frozenset({'Married_YES'}),0.3416666666666667,0.66,0.22166666666666668,0.6487804878048781,0.9830007390983001,-0.0038333333333333275,0.9680555555555556
"frozenset({'mortgage_NO', 'Married_YES', 'current_act_ YES'})",frozenset({'pep_NO'}),0.33166666666666667,0.5433333333333333,0.215,0.6482412060301508,1.1930819742886212,0.03479444444444443,1.2982380952380954
frozenset({'Car_NO'}),frozenset({'mortgage_NO'}),0.5066666666666667,0.6516666666666666,0.3283333333333333,0.6480263157894736,0.9944137838201641,-0.0018444444444444819,0.989657320872274
"frozenset({'pep_NO', 'current_act_ YES'})",frozenset({'mortgage_NO'}),0.4066666666666667,0.6516666666666666,0.2633333333333333,0.6475409836065573,0.9936690285522619,-0.001677777777777778,0.9882945736434108
frozenset({'mortgage_YES'}),frozenset({'Married_YES'}),0.34833333333333333,0.66,0.225,0.645933014354067,0.97868638538495,-0.0049000000000000155,0.9602702702702703
"frozenset({'save_act_ YES', 'current_act_ YES'})",frozenset({'children(0_1)'}),0.5316666666666666,0.6633333333333333,0.3433333333333333,0.64576802507837,0.9735196357965377,-0.009338888888888841,0.9504129793510325
"frozenset({'save_act_ YES', 'current_act_ YES'})",frozenset({'Married_YES'}),0.5316666666666666,0.66,0.3433333333333333,0.64576802507837,0.9784364016338938,-0.007566666666666666,0.9598230088495575
"frozenset({'Car_YES', 'current_act_ YES'})",frozenset({'Married_YES'}),0.36666666666666664,0.66,0.23666666666666666,0.6454545454545455,0.977961432506887,-0.005333333333333329,0.958974358974359
frozenset({'Car_YES'}),frozenset({'children(0_1)'}),0.49333333333333335,0.6633333333333333,0.31833333333333336,0.6452702702702703,0.9727692516637241,-0.008911111111111092,0.9490793650793651
"frozenset({'age(50.667, 67.0)'})",frozenset({'mortgage_NO'}),0.3566666666666667,0.6516666666666666,0.23,0.6448598130841121,0.9895547003848268,-0.002427777777777751,0.9808333333333333
"frozenset({'pep_NO', 'Married_YES'})",frozenset({'children(0_1)'}),0.4033333333333333,0.6633333333333333,0.26,0.6446280991735538,0.9718011545329956,-0.007544444444444409,0.9473643410852716
frozenset({'current_act_ YES'}),frozenset({'Married_YES'}),0.7583333333333333,0.66,0.48833333333333334,0.643956043956044,0.9756909756909757,-0.012166666666666714,0.9549382716049383
"frozenset({'income(4956.094, 24386.173)', 'mortgage_NO'})",frozenset({'children(0_1)'}),0.31333333333333335,0.6633333333333333,0.20166666666666666,0.6436170212765957,0.9702769164973805,-0.006177777777777782,0.9446766169154228
"frozenset({'current_act_ YES', 'children(0_1)'})",frozenset({'mortgage_NO'}),0.5,0.6516666666666666,0.32166666666666666,0.6433333333333333,0.9872122762148338,-0.004166666666666652,0.9766355140186916
frozenset({'INNER_CITY'}),frozenset({'save_act_ YES'}),0.4483333333333333,0.69,0.28833333333333333,0.6431226765799257,0.9320618501158344,-0.021016666666666628,0.8686458333333337
"frozenset({'Car_NO', 'current_act_ YES'})",frozenset({'Married_YES'}),0.39166666666666666,0.66,0.25166666666666665,0.6425531914893616,0.9735654416505479,-0.006833333333333358,0.9511904761904759
"frozenset({'income(4956.094, 24386.173)', 'current_act_ YES'})","frozenset({'age(34.333, 50.667)'})",0.35833333333333334,0.325,0.23,0.6418604651162791,1.9749552772808587,0.11354166666666667,1.8847402597402603
"frozenset({'mortgage_NO', 'current_act_ YES'})",frozenset({'children(0_1)'}),0.5016666666666667,0.6633333333333333,0.32166666666666666,0.6411960132890365,0.9666271557121153,-0.01110555555555559,0.9383024691358024
"frozenset({'save_act_ YES', 'Car_YES'})",frozenset({'children(0_1)'}),0.34833333333333333,0.6633333333333333,0.22333333333333333,0.6411483253588517,0.9665552643600779,-0.007727777777777778,0.9381777777777778
frozenset({'pep_NO'}),frozenset({'mortgage_NO'}),0.5433333333333333,0.6516666666666666,0.34833333333333333,0.6411042944785276,0.9837917562330347,-0.005738888888888849,0.9705698005698006
"frozenset({'age(34.333, 50.667)'})",frozenset({'children(0_1)'}),0.325,0.6633333333333333,0.20833333333333334,0.6410256410256411,0.9663703131039816,-0.0072500000000000064,0.9378571428571431
"frozenset({'age(34.333, 50.667)'})",frozenset({'mortgage_NO'}),0.325,0.6516666666666666,0.20833333333333334,0.6410256410256411,0.9836710603974033,-0.0034583333333333133,0.9703571428571431
"frozenset({'Car_YES', 'current_act_ YES'})",frozenset({'children(0_1)'}),0.36666666666666664,0.6633333333333333,0.235,0.6409090909090909,0.9661946094106898,-0.008222222222222214,0.9375527426160337
"frozenset({'Married_YES', 'children(0_1)'})",frozenset({'mortgage_NO'}),0.4483333333333333,0.6516666666666666,0.2866666666666667,0.6394052044609666,0.9811844569733503,-0.005497222222222153,0.9659965635738834
frozenset({'Married_NO'}),frozenset({'mortgage_NO'}),0.34,0.6516666666666666,0.21666666666666667,0.6372549019607843,0.9778847600421243,-0.004899999999999988,0.9602702702702703
"frozenset({'age(34.333, 50.667)'})",frozenset({'pep_NO'}),0.325,0.5433333333333333,0.20666666666666667,0.6358974358974359,1.170363378952336,0.030083333333333323,1.2542253521126758
"frozenset({'current_act_ YES', 'FEMALE'})",frozenset({'Married_YES'}),0.38333333333333336,0.66,0.24333333333333335,0.6347826086956522,0.9617918313570487,-0.009666666666666657,0.9309523809523809
"frozenset({'save_act_ YES', 'MALE'})",frozenset({'mortgage_NO'}),0.3466666666666667,0.6516666666666666,0.22,0.6346153846153846,0.9738343497934291,-0.005911111111111089,0.9533333333333334
frozenset({'mortgage_NO'}),frozenset({'children(0_1)'}),0.6516666666666666,0.6633333333333333,0.41333333333333333,0.6342710997442456,0.956187587554139,-0.01893888888888884,0.9205361305361306
"frozenset({'mortgage_NO', 'FEMALE'})",frozenset({'children(0_1)'}),0.3416666666666667,0.6633333333333333,0.21666666666666667,0.6341463414634146,0.9559995097438412,-0.009972222222222216,0.9202222222222223
"frozenset({'age(17.951, 34.333)'})",frozenset({'children(0_1)'}),0.31833333333333336,0.6633333333333333,0.20166666666666666,0.6335078534031413,0.9550369649293587,-0.009494444444444472,0.9186190476190474
"frozenset({'income(4956.094, 24386.173)', 'children(0_1)'})",frozenset({'mortgage_NO'}),0.31833333333333336,0.6516666666666666,0.20166666666666666,0.6335078534031413,0.972134813406355,-0.0057805555555555665,0.9504523809523809
"frozenset({'Car_NO', 'children(0_1)'})",frozenset({'mortgage_NO'}),0.345,0.6516666666666666,0.21833333333333332,0.6328502415458938,0.9711256903517552,-0.006491666666666646,0.9487500000000002
frozenset({'Married_NO'}),frozenset({'children(0_1)'}),0.34,0.6633333333333333,0.215,0.6323529411764706,0.9532958912208099,-0.010533333333333339,0.9157333333333333
"frozenset({'save_act_ YES', 'mortgage_NO', 'current_act_ YES'})",frozenset({'children(0_1)'}),0.35333333333333333,0.6633333333333333,0.22333333333333333,0.6320754716981132,0.9528775955247938,-0.01104444444444444,0.9150427350427349
"frozenset({'save_act_ YES', 'Married_YES'})",frozenset({'pep_NO'}),0.46166666666666667,0.5433333333333333,0.2916666666666667,0.631768953068592,1.1627649442980221,0.040827777777777796,1.2401633986928104
"frozenset({'MALE', 'current_act_ YES'})",frozenset({'mortgage_NO'}),0.375,0.6516666666666666,0.23666666666666666,0.6311111111111111,0.96845694799659,-0.007708333333333317,0.9442771084337349
"frozenset({'save_act_ YES', 'Married_YES', 'current_act_ YES'})",frozenset({'pep_NO'}),0.3433333333333333,0.5433333333333333,0.21666666666666667,0.6310679611650486,1.1614747751503962,0.030122222222222245,1.2378070175438598
"frozenset({'income(24386.173, 43758.137)'})",frozenset({'Married_YES'}),0.39166666666666666,0.66,0.24666666666666667,0.6297872340425532,0.9542230818826564,-0.011833333333333335,0.9183908045977012
"frozenset({'income(24386.173, 43758.137)'})",frozenset({'mortgage_NO'}),0.39166666666666666,0.6516666666666666,0.24666666666666667,0.6297872340425532,0.9664254230832019,-0.008569444444444435,0.9409003831417626
"frozenset({'Car_NO', 'save_act_ YES'})",frozenset({'mortgage_NO'}),0.3416666666666667,0.6516666666666666,0.215,0.6292682926829268,0.9656290936310898,-0.007652777777777758,0.9395833333333334
"frozenset({'pep_NO', 'children(0_1)'})",frozenset({'mortgage_NO'}),0.32,0.6516666666666666,0.2,0.625,0.9590792838874681,-0.00853333333333331,0.928888888888889
"frozenset({'Car_NO', 'Married_YES'})",frozenset({'pep_NO'}),0.33666666666666667,0.5433333333333333,0.21,0.6237623762376238,1.14802891332078,0.027077777777777756,1.2137719298245615
frozenset({'children(0_1)'}),frozenset({'mortgage_NO'}),0.6633333333333333,0.6516666666666666,0.41333333333333333,0.6231155778894473,0.9561875875541391,-0.01893888888888884,0.9242444444444446
"frozenset({'pep_YES', 'children(0_1)'})",frozenset({'mortgage_NO'}),0.3433333333333333,0.6516666666666666,0.21333333333333335,0.6213592233009709,0.9534924142725897,-0.010405555555555529,0.9199572649572653
"frozenset({'save_act_ YES', 'pep_NO'})",frozenset({'children(0_1)'}),0.39166666666666666,0.6633333333333333,0.24333333333333335,0.6212765957446809,0.9365978830321822,-0.01647222222222222,0.8889513108614232
"frozenset({'save_act_ YES', 'children(0_1)'})",frozenset({'mortgage_NO'}),0.4483333333333333,0.6516666666666666,0.2783333333333333,0.620817843866171,0.9526616529915668,-0.013830555555555513,0.9186437908496733
frozenset({'MALE'}),frozenset({'mortgage_NO'}),0.5,0.6516666666666666,0.31,0.62,0.9514066496163683,-0.01583333333333331,0.9166666666666667
"frozenset({'save_act_ YES', 'mortgage_NO'})",frozenset({'children(0_1)'}),0.45,0.6633333333333333,0.2783333333333333,0.6185185185185185,0.9324399776661082,-0.020166666666666666,0.8825242718446601
"frozenset({'income(4956.094, 24386.173)'})",frozenset({'pep_NO'}),0.475,0.5433333333333333,0.29333333333333333,0.6175438596491228,1.1365837907652567,0.035250000000000004,1.1940366972477066
"frozenset({'mortgage_NO', 'pep_NO'})","frozenset({'Married_YES', 'current_act_ YES'})",0.34833333333333333,0.48833333333333334,0.215,0.6172248803827751,1.2639417345722357,0.04489722222222223,1.3367291666666667
"frozenset({'income(4956.094, 24386.173)', 'current_act_ YES'})",frozenset({'save_act_ YES'}),0.35833333333333334,0.69,0.22,0.6139534883720931,0.8897876643073813,-0.02724999999999997,0.8030120481927713
"frozenset({'income(4956.094, 24386.173)', 'current_act_ YES'})",frozenset({'pep_NO'}),0.35833333333333334,0.5433333333333333,0.22,0.6139534883720931,1.12997574547011,0.025305555555555553,1.1829317269076307
"frozenset({'MALE', 'Married_YES'})",frozenset({'mortgage_NO'}),0.335,0.6516666666666666,0.205,0.6119402985074626,0.9390388212390731,-0.013308333333333339,0.897628205128205
frozenset({'Married_YES'}),frozenset({'pep_NO'}),0.66,0.5433333333333333,0.4033333333333333,0.611111111111111,1.1247443762781184,0.04473333333333329,1.1742857142857142
"frozenset({'income(4956.094, 24386.173)'})","frozenset({'age(34.333, 50.667)'})",0.475,0.325,0.29,0.6105263157894737,1.8785425101214575,0.135625,1.7331081081081083
"frozenset({'save_act_ YES', 'pep_NO'})",frozenset({'mortgage_NO'}),0.39166666666666666,0.6516666666666666,0.23666666666666666,0.6042553191489362,0.9272460140392883,-0.018569444444444444,0.8801971326164876
"frozenset({'Married_YES', 'current_act_ YES'})",frozenset({'pep_NO'}),0.48833333333333334,0.5433333333333333,0.295,0.6040955631399317,1.1118323247974204,0.02967222222222221,1.1534770114942527
"frozenset({'income(4956.094, 24386.173)'})",frozenset({'save_act_ YES'}),0.475,0.69,0.285,0.6,0.8695652173913044,-0.04275000000000001,0.7750000000000001
"frozenset({'pep_YES', 'children(0_1)'})",frozenset({'save_act_ YES'}),0.3433333333333333,0.69,0.205,0.5970873786407767,0.8653440270156184,-0.031899999999999984,0.7693975903614458
"frozenset({'save_act_ YES', 'FEMALE'})",frozenset({'pep_NO'}),0.3433333333333333,0.5433333333333333,0.20333333333333334,0.5922330097087379,1.0899994043719103,0.01678888888888891,1.1199206349206352
"frozenset({'pep_NO', 'current_act_ YES'})",frozenset({'children(0_1)'}),0.4066666666666667,0.6633333333333333,0.24,0.5901639344262295,0.8896943735068786,-0.02975555555555559,0.8214666666666667
frozenset({'pep_NO'}),frozenset({'children(0_1)'}),0.5433333333333333,0.6633333333333333,0.32,0.588957055214724,0.8878749576101367,-0.04041111111111112,0.8190547263681593
frozenset({'Married_NO'}),frozenset({'pep_YES'}),0.34,0.45666666666666667,0.2,0.5882352941176471,1.2881064834693001,0.04473333333333335,1.3195238095238095
"frozenset({'Married_YES', 'children(0_1)'})",frozenset({'pep_NO'}),0.4483333333333333,0.5433333333333333,0.26,0.5799256505576209,1.0673478231121858,0.01640555555555559,1.0871091445427732
"frozenset({'age(50.667, 67.0)'})","frozenset({'income(24386.173, 43758.137)'})",0.3566666666666667,0.39166666666666666,0.205,0.5747663551401868,1.4674885663153705,0.06530555555555553,1.4305860805860804
"frozenset({'mortgage_NO', 'pep_NO'})","frozenset({'save_act_ YES', 'Married_YES'})",0.34833333333333333,0.46166666666666667,0.2,0.5741626794258373,1.243673673846579,0.039186111111111116,1.2641760299625469
"frozenset({'mortgage_NO', 'pep_NO'})",frozenset({'children(0_1)'}),0.34833333333333333,0.6633333333333333,0.2,0.5741626794258373,0.865571878531413,-0.031061111111111095,0.7905992509363295
frozenset({'pep_YES'}),"frozenset({'current_act_ YES', 'children(0_1)'})",0.45666666666666667,0.5,0.26,0.5693430656934306,1.1386861313868613,0.031666666666666676,1.1610169491525424
"frozenset({'income(4956.094, 24386.173)'})",frozenset({'Car_NO'}),0.475,0.5066666666666667,0.27,0.568421052631579,1.1218836565096955,0.02933333333333335,1.1430894308943091
frozenset({'save_act_ YES'}),frozenset({'pep_NO'}),0.69,0.5433333333333333,0.39166666666666666,0.567632850241546,1.044723037254379,0.016766666666666707,1.056201117318436
"frozenset({'income(4956.094, 24386.173)', 'current_act_ YES'})",frozenset({'Car_NO'}),0.35833333333333334,0.5066666666666667,0.20333333333333334,0.5674418604651162,1.1199510403916768,0.021777777777777757,1.1405017921146952
frozenset({'FEMALE'}),frozenset({'pep_NO'}),0.5,0.5433333333333333,0.2833333333333333,0.5666666666666667,1.0429447852760736,0.011666666666666659,1.0538461538461539
frozenset({'pep_YES'}),frozenset({'Married_YES'}),0.45666666666666667,0.66,0.25666666666666665,0.5620437956204379,0.851581508515815,-0.04473333333333335,0.7763333333333332
"frozenset({'save_act_ YES', 'current_act_ YES'})",frozenset({'pep_NO'}),0.5316666666666666,0.5433333333333333,0.29833333333333334,0.5611285266457681,1.0327518895320884,0.009461111111111142,1.040547619047619
"frozenset({'current_act_ YES', 'FEMALE'})",frozenset({'pep_NO'}),0.38333333333333336,0.5433333333333333,0.21333333333333335,0.5565217391304348,1.0242731395038678,0.005055555555555563,1.0297385620915034
"frozenset({'save_act_ YES', 'pep_NO'})","frozenset({'Married_YES', 'current_act_ YES'})",0.39166666666666666,0.48833333333333334,0.21666666666666667,0.5531914893617021,1.1328153365768645,0.025402777777777774,1.1451587301587303
frozenset({'Car_NO'}),frozenset({'pep_NO'}),0.5066666666666667,0.5433333333333333,0.28,0.5526315789473685,1.0171133354859543,0.00471111111111111,1.0207843137254904
frozenset({'pep_NO'}),"frozenset({'save_act_ YES', 'current_act_ YES'})",0.5433333333333333,0.5316666666666666,0.29833333333333334,0.549079754601227,1.0327518895320886,0.009461111111111142,1.0386167800453516
